




23:22:23,24.826670,-107.380509,63.30,53.00,25.30,25.20,100850.00,39.87,100855.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:22:31,24.826673,-107.380507,63.30,53.00,25.40,25.30,100856.00,39.62,100860.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:22:35,24.826675,-107.380507,63.30,53.00,25.40,25.30,100846.00,39.54,100853.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:22:42,24.826675,-107.380506,58.80,53.00,25.50,25.30,100854.00,38.95,100861.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:22:52,24.826679,-107.380499,58.80,53.00,25.50,25.30,100850.00,38.95,100858.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:22:53,24.826679,-107.380499,55.00,53.00,25.50,25.40,100849.00,39.20,100853.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:0,24.826677,-107.380500,55.00,52.00,25.50,25.30,100846.00,39.46,100852.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:11,24.826675,-107.380494,55.00,52.00,25.50,25.20,100852.00,39.37,100852.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:16,24.826673,-107.380494,53.70,51.00,25.50,25.10,100853.00,39.54,100855.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:17,24.826673,-107.380494,53.70,51.00,25.50,25.10,100851.00,39.46,100853.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:24,24.826675,-107.380487,55.50,51.00,25.50,25.10,100857.00,39.12,100856.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:34,24.826673,-107.380485,55.50,51.00,25.40,25.00,100851.00,39.46,100853.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:41,24.826669,-107.380490,55.60,51.00,25.40,25.00,100855.00,39.87,100849.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:47,24.826668,-107.380493,55.60,50.00,25.40,25.00,100847.00,39.79,100852.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:23:52,24.826669,-107.380491,55.40,50.00,25.30,24.90,100849.00,39.62,100854.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:5,24.826670,-107.380485,55.40,50.00,25.30,24.90,100855.00,39.37,100851.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:5,24.826670,-107.380485,52.20,50.00,25.30,24.90,100853.00,39.20,100853.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:6,24.826670,-107.380488,52.20,49.00,25.20,24.80,100849.00,39.37,100856.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:11,24.826670,-107.380494,53.10,49.00,25.10,24.70,100851.00,38.79,100856.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:24,24.826674,-107.380496,53.10,49.00,25.10,24.70,100852.00,39.54,100859.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:28,24.826679,-107.380494,55.10,48.00,25.00,24.60,100847.00,39.54,100854.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:34,24.826694,-107.380477,52.10,48.00,24.90,24.40,100846.00,39.54,100851.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:41,24.826688,-107.380489,52.10,48.00,24.90,24.40,100850.00,39.20,100850.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:42,24.826687,-107.380491,58.10,48.00,24.80,24.30,100852.00,39.04,100858.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:47,24.826689,-107.380492,57.20,47.00,24.80,24.20,100852.00,39.54,100852.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:24:58,24.826674,-107.380495,56.90,47.00,24.60,24.10,100848.00,39.71,100855.00,0.78,-0.73,9.67,-0.07,0.02,-0.02
23:25:4,24.826673,-107.380493,56.90,47.00,24.60,24.00,100852.00,39.54,100853.00,0.75,-0.80,9.63,-0.07,0.01,-0.02

23:28:38,24.826665,-107.380544,66.50,45.00,22.60,22.70,100834.00,40.71,100843.00,0.22,-2.88,8.98,-0.10,-0.03,0.08
23:28:49,24.826659,-107.380547,66.20,45.00,22.70,22.80,100845.00,39.96,100843.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:28:56,24.826649,-107.380551,64.90,45.00,22.70,22.80,100844.00,39.87,100847.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:28:58,24.826646,-107.380552,64.90,46.00,22.80,22.90,100835.00,40.12,100838.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:1,24.826641,-107.380555,65.90,46.00,22.90,22.90,100836.00,40.88,100839.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:10,24.826631,-107.380560,65.90,46.00,23.00,23.00,100843.00,39.87,100845.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:15,24.826628,-107.380562,66.20,46.00,23.00,23.00,100837.00,40.79,100844.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:20,24.826625,-107.380566,65.80,46.00,23.10,23.00,100845.00,40.96,100843.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:26,24.826623,-107.380570,65.80,46.00,23.20,23.10,100844.00,40.12,100845.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:37,24.826622,-107.380571,65.80,47.00,23.30,23.10,100839.00,39.87,100850.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:39,24.826622,-107.380571,64.70,47.00,23.30,23.20,100839.00,39.96,100845.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:44,24.826622,-107.380570,64.70,47.00,23.40,23.20,100837.00,39.79,100843.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:50,24.826622,-107.380569,64.70,47.00,23.50,23.30,100844.00,40.54,100848.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:29:57,24.826619,-107.380567,63.70,47.00,23.50,23.30,100845.00,39.79,100849.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:2,24.826616,-107.380567,63.70,47.00,23.60,23.40,100845.00,40.04,100852.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:6,24.826615,-107.380567,64.20,47.00,23.70,23.40,100847.00,39.87,100850.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:14,24.826611,-107.380568,64.20,48.00,23.70,23.50,100846.00,39.96,100846.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:24,24.826609,-107.380570,64.20,48.00,23.80,23.50,100850.00,39.79,100851.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:30,24.826608,-107.380571,67.60,48.00,23.90,23.60,100844.00,40.04,100853.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:32,24.826608,-107.380570,67.80,48.00,23.90,23.60,100847.00,39.79,100854.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:38,24.826610,-107.380569,67.80,48.00,23.90,23.60,100848.00,39.96,100848.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:46,24.826610,-107.380567,67.80,48.00,24.10,23.70,100852.00,39.46,100852.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:50,24.826609,-107.380566,67.80,48.00,24.10,23.80,100845.00,40.04,100849.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:30:55,24.826608,-107.380567,67.50,49.00,24.20,23.90,100844.00,39.87,100851.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:1,24.826605,-107.380567,67.30,49.00,24.20,23.90,100846.00,39.54,100851.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:13,24.826601,-107.380563,67.00,49.00,24.30,23.90,100844.00,39.12,100855.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:18,24.826600,-107.380563,67.60,49.00,24.30,24.00,100849.00,39.20,100852.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:19,24.826599,-107.380564,67.90,49.00,24.40,24.00,100843.00,39.12,100853.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:25,24.826600,-107.380564,68.40,49.00,24.50,24.10,100852.00,39.96,100852.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:36,24.826604,-107.380559,68.40,49.00,24.50,24.10,100850.00,39.46,100848.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:43,24.826608,-107.380552,67.60,49.00,24.50,24.20,100849.00,39.46,100852.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:43,24.826608,-107.380552,66.30,49.00,24.50,24.20,100846.00,39.87,100844.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:31:49,24.826610,-107.380546,66.30,49.00,24.60,24.30,100848.00,39.54,100858.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:32:1,24.826613,-107.380539,63.10,49.00,24.70,24.40,100855.00,39.29,100850.00,0.71,-2.63,9.39,-0.06,0.01,-0.02
23:32:7,24.826615,-107.380535,62.30,49.00,24.80,24.40,100849.00,40.12,100850.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:14,24.826618,-107.380530,60.30,49.00,24.90,24.50,100846.00,39.46,100849.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:14,24.826618,-107.380530,60.30,49.00,24.90,24.50,100846.00,39.46,100849.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:21,24.826621,-107.380526,59.60,49.00,24.90,24.60,100855.00,39.37,100855.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:30,24.826624,-107.380521,59.60,49.00,25.00,24.70,100857.00,39.12,100861.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:36,24.826626,-107.380517,59.60,50.00,25.10,24.70,100855.00,39.37,100862.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:37,24.826627,-107.380517,58.40,50.00,25.10,24.70,100848.00,39.37,100859.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:44,24.826632,11.167017,58.40,50.00,25.10,24.80,100859.00,38.54,100855.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:32:54,24.826639,-107.380507,57.00,50.00,25.20,24.80,100854.00,38.79,100848.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:0,24.826644,-107.380506,55.60,50.00,25.20,24.90,100858.00,39.12,100858.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:1,24.826645,-107.380507,55.40,50.00,25.30,25.00,100860.00,39.04,100857.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:6,24.826649,-107.380508,55.40,50.00,25.30,25.00,100852.00,39.62,100853.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:18,24.826655,-107.380508,55.40,50.00,25.40,25.00,100856.00,39.20,100857.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:24,24.826657,-107.380507,55.40,50.00,25.40,25.10,100853.00,38.79,100859.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:24,24.826657,-107.380507,54.60,50.00,25.40,25.10,100858.00,39.12,100854.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:38,24.826660,-107.380505,54.60,50.00,25.50,25.20,100853.00,39.54,100855.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:43,24.826663,-107.380505,54.60,50.00,25.50,25.20,100856.00,38.95,100857.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:48,24.826665,-107.380506,54.40,50.00,25.60,25.30,100857.00,38.79,100855.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:48,24.826665,-107.380506,54.40,50.00,25.60,25.30,100857.00,38.79,100855.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:33:56,24.826666,-107.380510,54.40,50.00,25.60,25.30,100856.00,38.87,100856.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:34:3,24.826665,-107.380513,54.40,50.00,25.70,25.40,100859.00,38.79,100862.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:34:6,24.826665,-107.380514,54.40,50.00,25.80,25.50,100860.00,38.54,100860.00,0.65,-2.76,9.32,-0.07,0.01,-0.02
23:34:13,24.826663,-107.380516,54.20,50.00,25.80,25.50,100859.00,38.70,100858.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:34:20,24.826659,-107.380517,54.20,50.00,25.80,25.50,100857.00,39.12,100853.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:34:31,24.826656,-107.380518,54.00,50.00,25.80,25.60,100860.00,38.95,100862.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:34:36,24.826656,-107.380518,54.20,50.00,25.90,25.60,100857.00,38.87,100860.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:34:37,24.826656,-107.380518,54.90,50.00,25.90,25.60,100855.00,38.79,100860.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:34:43,24.826658,-107.380518,54.90,50.00,26.00,25.70,100859.00,38.87,100859.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:34:54,24.826657,-107.380523,57.20,51.00,26.00,25.70,100858.00,38.79,100860.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:1,24.826654,-107.380527,57.20,51.00,26.00,25.80,100861.00,38.54,100861.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:2,24.826653,-107.380527,56.90,51.00,26.10,25.80,100860.00,38.37,100866.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:7,24.826652,-107.380526,56.60,51.00,26.10,25.90,100857.00,38.95,100858.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:18,24.826654,-107.380521,56.60,51.00,26.20,25.90,100858.00,38.95,100864.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:24,24.826654,-107.380518,56.50,51.00,26.20,25.90,100866.00,38.54,100872.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:31,24.826655,-107.380516,56.50,51.00,26.20,26.00,100863.00,39.12,100855.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:37,24.826657,-107.380514,57.60,51.00,26.30,26.00,100867.00,38.12,100861.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:43,24.826660,-107.380511,57.60,51.00,26.30,26.10,100866.00,38.45,100869.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:49,24.826661,-107.380512,57.80,51.00,26.40,26.10,100858.00,38.62,100865.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:50,24.826661,-107.380513,58.70,51.00,26.40,26.10,100864.00,38.79,100866.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:35:59,24.826662,-107.380515,58.90,51.00,26.40,26.20,100862.00,38.45,100868.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:6,24.826661,-107.380517,59.90,51.00,26.40,26.20,100863.00,38.62,100865.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:12,24.826659,-107.380519,60.40,51.00,26.50,26.20,100861.00,38.45,100867.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:18,24.826656,-107.380520,60.40,51.00,26.50,26.20,100863.00,38.28,100869.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:22,24.826654,-107.380521,60.70,51.00,26.50,26.30,100860.00,38.28,100862.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:24,24.826653,-107.380522,60.60,51.00,26.60,26.30,100861.00,38.45,100861.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:37,24.826648,-107.380526,60.60,51.00,26.60,26.40,100863.00,38.70,100860.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:43,24.826647,-107.380529,61.80,51.00,26.60,26.40,100857.00,38.87,100864.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:44,24.826647,-107.380529,61.90,51.00,26.70,26.50,100867.00,38.45,100864.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:36:55,24.826648,-107.380530,62.10,51.00,26.70,26.50,100864.00,38.37,100865.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:37:2,24.826649,-107.380527,60.70,51.00,26.70,26.60,100867.00,37.87,100863.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:37:5,24.826650,-107.380526,60.50,51.00,26.70,26.60,100868.00,38.20,100864.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:37:6,24.826650,-107.380525,60.30,51.00,26.80,26.60,100864.00,38.37,100868.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:37:18,24.826653,-107.380520,60.30,51.00,26.80,26.60,100865.00,38.12,100868.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:37:24,24.826652,-107.380518,58.80,51.00,26.90,26.60,100865.00,38.20,100870.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:37:31,24.826652,-107.380516,58.80,51.00,26.90,26.70,100860.00,38.20,100866.00,0.81,-3.34,9.34,-0.04,0.02,-0.05
23:37:36,24.826652,-107.380516,58.40,51.00,26.90,26.70,100869.00,38.03,100865.00,0.60,-2.89,9.21,-0.07,0.01,-0.02
23:37:38,24.826651,-107.380515,58.20,51.00,26.90,26.80,100866.00,38.03,100869.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:37:48,24.826649,-107.380515,58.20,51.00,27.00,26.80,100868.00,38.12,100870.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:37:56,24.826650,-107.380517,58.20,51.00,27.00,26.80,100865.00,38.28,100872.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:37:58,24.826650,-107.380519,60.40,51.00,27.00,26.90,100863.00,38.45,100871.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:0,24.826650,-107.380520,60.60,51.00,27.00,26.90,100865.00,38.20,100868.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:8,24.826652,-107.380522,60.60,51.00,27.10,26.90,100859.00,38.62,100866.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:19,24.826654,-107.380520,60.70,51.00,27.10,26.90,100865.00,38.03,100867.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:22,24.826655,-107.380521,60.70,51.00,27.10,27.00,100865.00,38.20,100867.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:29,24.826655,-107.380521,60.60,51.00,27.10,26.90,100860.00,38.70,100865.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:40,24.826654,-107.380521,60.60,51.00,27.10,26.90,100867.00,38.28,100865.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:42,24.826654,-107.380522,60.90,51.00,27.10,26.80,100866.00,38.20,100875.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:38:43,24.826654,-107.380522,61.00,51.00,27.20,26.70,100862.00,38.79,100862.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:0,24.826656,-107.380512,61.00,51.00,27.10,26.60,100866.00,38.45,100868.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:3,24.826657,-107.380513,58.10,50.00,27.10,26.40,100866.00,38.70,100858.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:4,24.826657,-107.380513,58.10,50.00,27.00,26.40,100863.00,38.54,100868.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:6,24.826658,-107.380513,58.10,49.00,26.90,26.40,100860.00,39.20,100855.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:23,24.826662,-107.380509,58.10,49.00,26.80,26.30,100866.00,39.29,100859.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:26,24.826663,-107.380509,58.10,49.00,26.70,26.30,100862.00,38.28,100868.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:29,24.826663,-107.380509,57.20,49.00,26.60,26.30,100862.00,38.28,100867.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:30,24.826663,-107.380509,57.20,49.00,26.60,26.30,100860.00,38.79,100867.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:41,24.826670,-107.380516,57.20,48.00,26.50,26.40,100864.00,38.79,100863.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:47,24.826673,-107.380517,58.80,48.00,26.50,26.20,100866.00,38.37,100866.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:51,24.826674,-107.380518,59.80,48.00,26.50,26.10,100862.00,38.45,100865.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:39:58,24.826677,-107.380522,60.10,48.00,26.40,26.00,100861.00,39.12,100858.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:3,24.826678,-107.380524,61.20,48.00,26.30,25.90,100859.00,38.87,100859.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:10,24.826678,-107.380525,61.90,48.00,26.30,25.90,100856.00,39.20,100859.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:16,24.826677,-107.380523,61.10,48.00,26.20,25.80,100855.00,39.20,100857.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:19,24.826677,-107.380522,60.70,47.00,26.10,25.80,100854.00,38.54,100860.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:25,24.826677,-107.380521,60.70,47.00,26.10,25.70,100857.00,38.79,100861.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:37,24.826677,-107.380518,60.70,47.00,26.00,25.60,100853.00,38.87,100855.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:42,24.826678,-107.380518,58.00,47.00,25.90,25.50,100856.00,39.12,100859.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:48,24.826679,-107.380518,57.70,46.00,25.80,25.50,100857.00,39.29,100861.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:53,24.826680,-107.380522,57.80,46.00,25.80,25.50,100862.00,39.29,100857.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:40:54,24.826680,-107.380523,57.80,46.00,25.70,25.30,100858.00,38.54,100857.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:1,24.826683,-107.380527,58.30,46.00,25.70,25.30,100854.00,39.12,100856.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:12,24.826684,-107.380529,58.30,46.00,25.60,25.30,100853.00,39.12,100856.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:18,24.826684,-107.380527,59.10,46.00,25.50,25.30,100852.00,39.20,100852.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:25,24.826684,-107.380526,59.10,46.00,25.50,25.30,100851.00,39.54,100858.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:29,24.826685,-107.380526,59.10,46.00,25.50,25.40,100859.00,38.54,100858.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:35,24.826686,-107.380526,59.10,46.00,25.40,25.30,100856.00,39.20,100862.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:42,24.826685,-107.380522,59.10,47.00,25.50,25.40,100859.00,38.70,100862.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:48,24.826681,-107.380518,57.30,47.00,25.50,25.40,100857.00,38.70,100860.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:41:59,24.826676,-107.380517,57.30,47.00,25.50,25.50,100860.00,38.87,100858.00,1.77,-2.66,9.26,-0.11,0.02,-0.00
23:42:0,24.826676,-107.380517,58.30,47.00,25.50,25.50,100863.00,38.79,100862.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:0,24.826676,-107.380517,58.40,47.00,25.50,25.50,100859.00,38.87,100857.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:5,24.826676,-107.380518,58.40,46.00,25.60,25.50,100854.00,39.04,100855.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:18,24.826676,-107.380521,58.40,46.00,25.60,25.50,100858.00,38.87,100858.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:24,24.826676,-107.380522,58.40,47.00,25.70,25.50,100853.00,38.95,100859.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:27,24.826674,-107.380522,59.10,47.00,25.70,25.60,100856.00,38.87,100860.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:36,24.826669,-107.380520,59.10,47.00,25.80,25.60,100858.00,39.12,100865.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:47,24.826666,-107.380520,59.10,47.00,25.80,25.60,100862.00,39.04,100856.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:48,24.826665,-107.380521,58.90,47.00,25.80,25.60,100858.00,38.79,100858.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:42:48,24.826665,-107.380521,58.90,47.00,25.90,25.60,100859.00,38.79,100858.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:43:0,24.826663,-107.380521,58.90,48.00,25.90,25.60,100857.00,39.12,100861.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:43:6,24.826663,-107.380522,58.40,48.00,25.90,25.70,100865.00,38.70,100862.00,0.88,-1.99,9.39,-0.04,0.01,-0.07
23:43:10,24.826664,-107.380523,58.40,48.00,26.00,25.70,100861.00,38.70,100864.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:43:12,24.826664,-107.380524,58.50,48.00,26.00,25.70,100857.00,38.87,100858.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:43:23,24.826667,-107.380528,58.50,48.00,26.00,25.80,100862.00,38.87,100861.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:43:30,24.826667,-107.380531,59.40,48.00,26.10,25.80,100863.00,38.62,100866.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:43:33,24.826667,-107.380533,59.40,49.00,26.10,25.80,100866.00,38.70,100868.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:43:36,24.826667,-107.380534,60.10,49.00,26.10,25.90,100863.00,38.62,100870.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:43:48,24.826670,-107.380540,60.10,49.00,26.20,25.90,100864.00,38.62,100866.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:43:57,24.826671,-107.380540,60.10,49.00,26.20,25.90,100859.00,38.70,100861.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:0,24.826671,-107.380540,61.90,49.00,26.20,25.90,100860.00,38.54,100864.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:5,24.826671,-107.380540,62.10,49.00,26.30,25.90,100863.00,38.20,100866.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:11,24.826671,-107.380541,62.10,49.00,26.30,26.00,100869.00,37.87,100866.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:16,24.826672,-107.380545,62.60,49.00,26.30,26.00,100870.00,37.78,100871.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:19,24.826672,-107.380546,63.40,49.00,26.30,26.10,100865.00,38.37,100871.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:29,24.826669,-107.380544,62.80,49.00,26.30,26.10,100872.00,37.78,100873.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:35,24.826669,-107.380542,62.50,50.00,26.30,26.10,100864.00,38.20,100871.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:43,24.826667,-107.380542,62.10,50.00,26.30,26.20,100865.00,38.28,100868.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
23:44:48,24.826666,-107.380543,62.10,50.00,26.40,26.20,100866.00,37.95,100863.00,0.83,-2.01,9.61,-0.06,0.02,-0.02
